date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:45	28833/28833	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2016:44:15%20GMT	https://syra.pikarthouse.com/music-as-medicine/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/music-as-medicine/index.html	(from https://syra.pikarthouse.com/parallax-blog/)
21:02:45	83/83	---M--	409	error ('Conflict')	text/html	date:Sun,%2002%20Feb%202020%2020:02:45%20GMT	https://syra.pikarthouse.com/contact/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/contact/index.html	(from https://syra.pikarthouse.com/)
21:02:46	2521/2521	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202020%2020:02:45%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fdesign-thinking%2F&format=xml	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embedb792	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:46	3342/3342	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2023%20Nov%202019%2021:40:26%20GMT	https://syra.pikarthouse.com/project/design-thinking/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/design-thinking/feed/index.html	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202020%2020:02:46%20GMT	https://syra.pikarthouse.com/?p=265	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/indexc61d.html	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:47	66361/66361	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:29:47%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_017.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_017.jpg	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:47	20939/20939	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:29:50%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_018.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_018.jpg	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:47	93072/93072	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:29:48%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_017-768x1024.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_017-768x1024.jpg	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:48	35101/35101	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:29:54%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_020.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_020.jpg	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:48	193319/193319	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:29:52%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_019.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_019.jpg	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:48	80591/80591	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:38%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_021-768x1024.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_021-768x1024.jpg	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:49	82782/82782	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:37%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_021.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_021.jpg	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:49	26474/26474	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:02:48%20GMT	https://syra.pikarthouse.com/project/design-thinking/?replytocom=21	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/design-thinking/index06ab.html	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:49	26468/26468	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:02:48%20GMT	https://syra.pikarthouse.com/project/design-thinking/?replytocom=22	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/design-thinking/indexf970.html	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:50	366654/366654	---M--	200	added ('OK')	application/javascript	date:Wed,%2008%20Jan%202020%2016:44:06%20GMT	https://syra.pikarthouse.com/wp-content/cache/autoptimize/1/js/autoptimize_630d546ae098b15b9989cdd16bcea3f5.js	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/cache/autoptimize/1/js/autoptimize_630d546ae098b15b9989cdd16bcea3f5.js	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:50	26471/26471	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:02:50%20GMT	https://syra.pikarthouse.com/project/design-thinking/?replytocom=23	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/design-thinking/index954a.html	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:51	2375/2375	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202020%2020:02:50%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fvivid-romance%2F	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embedc82a.json	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:51	26472/26472	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:02:50%20GMT	https://syra.pikarthouse.com/project/design-thinking/?replytocom=24	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/design-thinking/index745d.html	(from https://syra.pikarthouse.com/project/design-thinking/)
21:02:51	2300/2300	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2023%20Nov%202019%2021:40:26%20GMT	https://syra.pikarthouse.com/project/vivid-romance/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/vivid-romance/feed/index.html	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202020%2020:02:51%20GMT	https://syra.pikarthouse.com/?p=285	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/indexd0b8.html	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:52	2511/2511	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202020%2020:02:52%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fvivid-romance%2F&format=xml	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embed11ec	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:53	163222/163222	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:41%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_022.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_022.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:53	192037/192037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:43%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_023.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_023.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:54	92223/92223	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:41%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_022-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_022-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:54	109421/109421	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:47%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_024-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_024-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:54	164382/164382	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:46%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_024.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_024.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:55	110374/110374	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:44%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_023-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_023-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:55	179537/179537	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:54%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_027.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_027.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:56	75752/75752	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:50%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_025-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_025-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:56	107709/107709	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:55%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_027-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_027-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:56	202090/202090	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:51%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_026.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_026.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:57	89818/89818	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:57%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_028.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_028.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:57	112152/112152	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:52%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_026-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_026-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:57	93197/93197	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:49%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_025.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_025.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:57	68751/68751	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:30:58%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_028-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_028-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:57	40066/40066	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:00%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_029-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_029-1024x683.jpg	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:59	28363/28363	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:02:57%20GMT	https://syra.pikarthouse.com/project/vivid-romance/?replytocom=26	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/vivid-romance/index1dff.html	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:02:59	2388/2388	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202020%2020:02:57%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fminimalism%2F	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embeda40b.json	(from https://syra.pikarthouse.com/project/minimalism/)
21:02:59	28360/28360	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:02:57%20GMT	https://syra.pikarthouse.com/project/vivid-romance/?replytocom=27	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/vivid-romance/index2320.html	(from https://syra.pikarthouse.com/project/vivid-romance/)
21:03:00	2521/2521	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202020%2020:02:59%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fminimalism%2F&format=xml	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embedc927	(from https://syra.pikarthouse.com/project/minimalism/)
21:03:00	754/754	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2023%20Nov%202019%2021:40:26%20GMT	https://syra.pikarthouse.com/project/minimalism/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/minimalism/feed/index.html	(from https://syra.pikarthouse.com/project/minimalism/)
21:03:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202020%2020:02:59%20GMT	https://syra.pikarthouse.com/?p=259	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/indexc544.html	(from https://syra.pikarthouse.com/project/minimalism/)
21:03:00	34799/34799	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:02%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_030-683x1024.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_030-683x1024.jpg	(from https://syra.pikarthouse.com/project/minimalism/)
21:03:02	50252/50252	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:11%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_034-683x1024.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_034-683x1024.jpg	(from https://syra.pikarthouse.com/project/minimalism/)
21:03:03	40962/40962	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:08%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_033.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_033.jpg	(from https://syra.pikarthouse.com/project/minimalism/)
21:03:03	2370/2370	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202020%2020:03:02%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fpure-fantasy%2F	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embed1d41.json	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:03	2197/2197	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2023%20Nov%202019%2021:40:26%20GMT	https://syra.pikarthouse.com/project/pure-fantasy/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/pure-fantasy/feed/index.html	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:04	133431/133431	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:05%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_032.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_032.jpg	(from https://syra.pikarthouse.com/project/minimalism/)
21:03:04	2506/2506	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202020%2020:03:03%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fpure-fantasy%2F&format=xml	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embed6acd	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202020%2020:03:03%20GMT	https://syra.pikarthouse.com/?p=262	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/index7d69.html	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:05	72806/72806	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:16%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_036.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_036.jpg	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:05	58714/58714	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2021:39:18%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_037_-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_037_-1024x683.jpg	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:06	102705/102705	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:13%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_035.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_035.jpg	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:06	99735/99735	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:20%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_038.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_038.jpg	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:06	88116/88116	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:24%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_039-683x1024.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_039-683x1024.jpg	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:07	39186/39186	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:17%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_036-1024x683.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_036-1024x683.jpg	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:07	44180/44180	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:31:28%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_040-683x1024.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_040-683x1024.jpg	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:08	25669/25669	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:03:06%20GMT	https://syra.pikarthouse.com/project/pure-fantasy/?replytocom=28	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/pure-fantasy/index094c.html	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:08	25673/25673	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:03:07%20GMT	https://syra.pikarthouse.com/project/pure-fantasy/?replytocom=29	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/pure-fantasy/index06b6.html	(from https://syra.pikarthouse.com/project/pure-fantasy/)
21:03:09	306719/306719	---M--	200	added ('OK')	text/css	date:Wed,%2008%20Jan%202020%2016:43:42%20GMT	https://syra.pikarthouse.com/wp-content/cache/autoptimize/1/css/autoptimize_1f969ab922321bb733563b7756172632.css	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/cache/autoptimize/1/css/autoptimize_1f969ab922321bb733563b7756172632.css	(from https://syra.pikarthouse.com/project-category/creative/)
21:03:22	17734/17734	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2010%20Jan%202020%2023:44:25%20GMT	https://syra.pikarthouse.com/project-category/art-direction/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project-category/art-direction/feed/index.html	(from https://syra.pikarthouse.com/project-category/art-direction/)
21:03:22	17864/17864	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2010%20Jan%202020%2023:44:25%20GMT	https://syra.pikarthouse.com/project-category/photography/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project-category/photography/feed/index.html	(from https://syra.pikarthouse.com/project-category/photography/)
21:03:23	37837/37837	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2010%20Jan%202020%2023:44:25%20GMT	https://syra.pikarthouse.com/project-category/studio/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project-category/studio/feed/index.html	(from https://syra.pikarthouse.com/project-category/studio/)
21:03:23	47322/47322	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2010%20Jan%202020%2023:44:25%20GMT	https://syra.pikarthouse.com/project-category/creative/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project-category/creative/feed/index.html	(from https://syra.pikarthouse.com/project-category/creative/)
21:03:24	2425/2425	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Feb%202020%2020:03:23%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fstories-for-monday%2F	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embed5dba.json	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Feb%202020%2020:03:23%20GMT	https://syra.pikarthouse.com/?p=314	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/index1031.html	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:24	2900/2900	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2023%20Nov%202019%2021:40:26%20GMT	https://syra.pikarthouse.com/project/stories-for-monday/feed/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/stories-for-monday/feed/index.html	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:25	2558/2558	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Feb%202020%2020:03:24%20GMT	https://syra.pikarthouse.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsyra.pikarthouse.com%2Fproject%2Fstories-for-monday%2F&format=xml	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-json/oembed/1.0/embed095d	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:26	18286/18286	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202020%2009:58:00%20GMT	https://syra.pikarthouse.com/project-category/advertising/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project-category/advertising/index.html	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:26	7032/7032	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:32:20%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_043.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_043.jpg	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:26	24014/24014	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202020%2016:44:00%20GMT	https://syra.pikarthouse.com/project-category/concept/	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project-category/concept/index.html	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:27	147916/147916	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:32:14%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_041.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_041.jpg	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:27	46269/46269	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Oct%202019%2019:32:22%20GMT	https://syra.pikarthouse.com/wp-content/uploads/2019/10/media_044.jpg	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/wp-content/uploads/2019/10/media_044.jpg	(from https://syra.pikarthouse.com/project/stories-for-monday/)
21:03:28	25482/25482	---M-Z	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202020%2020:03:27%20GMT	https://syra.pikarthouse.com/project/stories-for-monday/?replytocom=18	C:/My%20Web%20Sites/Portfolio%20AMZA/syra.pikarthouse.com/project/stories-for-monday/indexb951.html	(from https://syra.pikarthouse.com/project/stories-for-monday/)
